Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
distribution;timeoutIdle;timeoutSleep;timeOverhead;energyOverhead
exp;360;90;0.000060;0.000060
exp;360;95;0.000060;0.000060
exp;360;100;0.000060;0.000060
exp;360;105;0.000060;0.000060
exp;360;110;0.000060;0.000060
exp;360;115;0.000060;0.000060
exp;360;120;0.000060;0.000060
exp;360;125;0.000060;0.000060
exp;360;130;0.000060;0.000060
exp;360;135;0.000060;0.000060
exp;360;140;0.000060;0.000060
exp;360;145;0.000060;0.000060
exp;360;150;0.000060;0.000060
exp;360;155;0.000060;0.000060
exp;360;160;0.000060;0.000060
exp;360;165;0.000060;0.000060
exp;360;170;0.000060;0.000060
exp;360;175;0.000060;0.000060
exp;360;180;0.000060;0.000060
exp;360;185;0.000060;0.000060
exp;360;190;0.000060;0.000060
exp;360;195;0.000060;0.000060
exp;360;200;0.000060;0.000060
exp;360;205;0.000060;0.000060
exp;360;210;0.000060;0.000060
exp;360;215;0.000060;0.000060
exp;360;220;0.000060;0.000060
exp;360;225;0.000060;0.000060
exp;360;230;0.000060;0.000060
exp;360;235;0.000060;0.000060
exp;360;240;0.000060;0.000060
exp;360;245;0.000060;0.000060
exp;360;250;0.000060;0.000060
exp;360;255;0.000060;0.000060
exp;360;260;0.000060;0.000060
exp;360;265;0.000060;0.000060
exp;360;270;0.000060;0.000060
exp;360;275;0.000060;0.000060
exp;360;280;0.000060;0.000060
exp;360;285;0.000060;0.000060
exp;360;290;0.000060;0.000060
exp;360;295;0.000060;0.000060
exp;360;300;0.000060;0.000060
exp;360;305;0.000060;0.000060
exp;360;310;0.000060;0.000060
exp;360;315;0.000060;0.000060
exp;360;320;0.000060;0.000060
exp;360;325;0.000060;0.000060
exp;360;330;0.000060;0.000060
exp;360;335;0.000060;0.000060
exp;360;340;0.000060;0.000060
exp;360;345;0.000060;0.000060
exp;360;350;0.000060;0.000060
exp;360;355;0.000060;0.000060
exp;360;360;0.000060;0.000060
exp;360;365;0.000060;0.000060
exp;360;370;0.000060;0.000060
exp;360;375;0.000060;0.000060
exp;360;380;0.000060;0.000060
exp;360;385;0.000060;0.000060
exp;360;390;0.000060;0.000060
exp;360;395;0.000060;0.000060
exp;360;400;0.000060;0.000060
exp;365;5;0.000540;0.000120
exp;365;10;0.000540;0.000120
exp;365;15;0.000290;0.000080
exp;365;20;0.000290;0.000080
exp;365;25;0.000290;0.000080
exp;365;30;0.000290;0.000080
exp;365;35;0.000290;0.000080
exp;365;40;0.000290;0.000080
exp;365;45;0.000040;0.000040
exp;365;50;0.000040;0.000040
exp;365;55;0.000040;0.000040
exp;365;60;0.000040;0.000040
exp;365;65;0.000040;0.000040
exp;365;70;0.000040;0.000040
exp;365;75;0.000040;0.000040
exp;365;80;0.000040;0.000040
exp;365;85;0.000040;0.000040
exp;365;90;0.000040;0.000040
exp;365;95;0.000040;0.000040
exp;365;100;0.000040;0.000040
exp;365;105;0.000040;0.000040
exp;365;110;0.000040;0.000040
exp;365;115;0.000040;0.000040
exp;365;120;0.000040;0.000040
exp;365;125;0.000040;0.000040
exp;365;130;0.000040;0.000040
exp;365;135;0.000040;0.000040
exp;365;140;0.000040;0.000040
exp;365;145;0.000040;0.000040
exp;365;150;0.000040;0.000040
exp;365;155;0.000040;0.000040
exp;365;160;0.000040;0.000040
exp;365;165;0.000040;0.000040
exp;365;170;0.000040;0.000040
exp;365;175;0.000040;0.000040
exp;365;180;0.000040;0.000040
exp;365;185;0.000040;0.000040
exp;365;190;0.000040;0.000040
exp;365;195;0.000040;0.000040
exp;365;200;0.000040;0.000040
exp;365;205;0.000040;0.000040
exp;365;210;0.000040;0.000040
exp;365;215;0.000040;0.000040
exp;365;220;0.000040;0.000040
exp;365;225;0.000040;0.000040
exp;365;230;0.000040;0.000040
exp;365;235;0.000040;0.000040
exp;365;240;0.000040;0.000040
exp;365;245;0.000040;0.000040
exp;365;250;0.000040;0.000040
exp;365;255;0.000040;0.000040
exp;365;260;0.000040;0.000040
exp;365;265;0.000040;0.000040
exp;365;270;0.000040;0.000040
exp;365;275;0.000040;0.000040
exp;365;280;0.000040;0.000040
exp;365;285;0.000040;0.000040
exp;365;290;0.000040;0.000040
exp;365;295;0.000040;0.000040
exp;365;300;0.000040;0.000040
exp;365;305;0.000040;0.000040
exp;365;310;0.000040;0.000040
exp;365;315;0.000040;0.000040
exp;365;320;0.000040;0.000040
exp;365;325;0.000040;0.000040
exp;365;330;0.000040;0.000040
exp;365;335;0.000040;0.000040
exp;365;340;0.000040;0.000040
exp;365;345;0.000040;0.000040
exp;365;350;0.000040;0.000040
exp;365;355;0.000040;0.000040
exp;365;360;0.000040;0.000040
exp;365;365;0.000040;0.000040
exp;365;370;0.000040;0.000040
exp;365;375;0.000040;0.000040
exp;365;380;0.000040;0.000040
exp;365;385;0.000040;0.000040
exp;365;390;0.000040;0.000040
exp;365;395;0.000040;0.000040
exp;365;400;0.000040;0.000040
exp;370;5;0.000540;0.000120
exp;370;10;0.000290;0.000080
exp;370;15;0.000290;0.000080
exp;370;20;0.000290;0.000080
exp;370;25;0.000290;0.000080
exp;370;30;0.000290;0.000080
exp;370;35;0.000290;0.000080
exp;370;40;0.000040;0.000040
exp;370;45;0.000040;0.000040
exp;370;50;0.000040;0.000040
exp;370;55;0.000040;0.000040
exp;370;60;0.000040;0.000040
exp;370;65;0.000040;0.000040
exp;370;70;0.000040;0.000040
exp;370;75;0.000040;0.000040
exp;370;80;0.000040;0.000040
exp;370;85;0.000040;0.000040
exp;370;90;0.000040;0.000040
exp;370;95;0.000040;0.000040
exp;370;100;0.000040;0.000040
exp;370;105;0.000040;0.000040
exp;370;110;0.000040;0.000040
exp;370;115;0.000040;0.000040
exp;370;120;0.000040;0.000040
exp;370;125;0.000040;0.000040
exp;370;130;0.000040;0.000040
exp;370;135;0.000040;0.000040
exp;370;140;0.000040;0.000040
exp;370;145;0.000040;0.000040
exp;370;150;0.000040;0.000040
exp;370;155;0.000040;0.000040
exp;370;160;0.000040;0.000040
exp;370;165;0.000040;0.000040
exp;370;170;0.000040;0.000040
exp;370;175;0.000040;0.000040
exp;370;180;0.000040;0.000040
exp;370;185;0.000040;0.000040
exp;370;190;0.000040;0.000040
exp;370;195;0.000040;0.000040
exp;370;200;0.000040;0.000040
exp;370;205;0.000040;0.000040
exp;370;210;0.000040;0.000040
exp;370;215;0.000040;0.000040
exp;370;220;0.000040;0.000040
exp;370;225;0.000040;0.000040
exp;370;230;0.000040;0.000040
exp;370;235;0.000040;0.000040
exp;370;240;0.000040;0.000040
exp;370;245;0.000040;0.000040
exp;370;250;0.000040;0.000040
exp;370;255;0.000040;0.000040
exp;370;260;0.000040;0.000040
exp;370;265;0.000040;0.000040
exp;370;270;0.000040;0.000040
exp;370;275;0.000040;0.000040
exp;370;280;0.000040;0.000040
exp;370;285;0.000040;0.000040
exp;370;290;0.000040;0.000040
exp;370;295;0.000040;0.000040
exp;370;300;0.000040;0.000040
exp;370;305;0.000040;0.000040
exp;370;310;0.000040;0.000040
exp;370;315;0.000040;0.000040
exp;370;320;0.000040;0.000040
exp;370;325;0.000040;0.000040
exp;370;330;0.000040;0.000040
exp;370;335;0.000040;0.000040
exp;370;340;0.000040;0.000040
exp;370;345;0.000040;0.000040
exp;370;350;0.000040;0.000040
exp;370;355;0.000040;0.000040
exp;370;360;0.000040;0.000040
exp;370;365;0.000040;0.000040
exp;370;370;0.000040;0.000040
exp;370;375;0.000040;0.000040
exp;370;380;0.000040;0.000040
exp;370;385;0.000040;0.000040
exp;370;390;0.000040;0.000040
exp;370;395;0.000040;0.000040
exp;370;400;0.000040;0.000040
exp;375;5;0.000290;0.000080
exp;375;10;0.000290;0.000080
exp;375;15;0.000290;0.000080
exp;375;20;0.000290;0.000080
exp;375;25;0.000290;0.000080
exp;375;30;0.000290;0.000080
exp;375;35;0.000040;0.000040
exp;375;40;0.000040;0.000040
exp;375;45;0.000040;0.000040
exp;375;50;0.000040;0.000040
exp;375;55;0.000040;0.000040
exp;375;60;0.000040;0.000040
exp;375;65;0.000040;0.000040
exp;375;70;0.000040;0.000040
exp;375;75;0.000040;0.000040
exp;375;80;0.000040;0.000040
exp;375;85;0.000040;0.000040
exp;375;90;0.000040;0.000040
exp;375;95;0.000040;0.000040
exp;375;100;0.000040;0.000040
exp;375;105;0.000040;0.000040
exp;375;110;0.000040;0.000040
exp;375;115;0.000040;0.000040
exp;375;120;0.000040;0.000040
exp;375;125;0.000040;0.000040
exp;375;130;0.000040;0.000040
exp;375;135;0.000040;0.000040
exp;375;140;0.000040;0.000040
exp;375;145;0.000040;0.000040
exp;375;150;0.000040;0.000040
exp;375;155;0.000040;0.000040
exp;375;160;0.000040;0.000040
exp;375;165;0.000040;0.000040
exp;375;170;0.000040;0.000040
exp;375;175;0.000040;0.000040
exp;375;180;0.000040;0.000040
exp;375;185;0.000040;0.000040
exp;375;190;0.000040;0.000040
exp;375;195;0.000040;0.000040
exp;375;200;0.000040;0.000040
exp;375;205;0.000040;0.000040
exp;375;210;0.000040;0.000040
exp;375;215;0.000040;0.000040
exp;375;220;0.000040;0.000040
exp;375;225;0.000040;0.000040
exp;375;230;0.000040;0.000040
exp;375;235;0.000040;0.000040
exp;375;240;0.000040;0.000040
exp;375;245;0.000040;0.000040
exp;375;250;0.000040;0.000040
exp;375;255;0.000040;0.000040
exp;375;260;0.000040;0.000040
exp;375;265;0.000040;0.000040
exp;375;270;0.000040;0.000040
exp;375;275;0.000040;0.000040
exp;375;280;0.000040;0.000040
exp;375;285;0.000040;0.000040
exp;375;290;0.000040;0.000040
exp;375;295;0.000040;0.000040
exp;375;300;0.000040;0.000040
exp;375;305;0.000040;0.000040
exp;375;310;0.000040;0.000040
exp;375;315;0.000040;0.000040
exp;375;320;0.000040;0.000040
exp;375;325;0.000040;0.000040
exp;375;330;0.000040;0.000040
exp;375;335;0.000040;0.000040
exp;375;340;0.000040;0.000040
exp;375;345;0.000040;0.000040
exp;375;350;0.000040;0.000040
exp;375;355;0.000040;0.000040
exp;375;360;0.000040;0.000040
exp;375;365;0.000040;0.000040
exp;375;370;0.000040;0.000040
exp;375;375;0.000040;0.000040
exp;375;380;0.000040;0.000040
exp;375;385;0.000040;0.000040
exp;375;390;0.000040;0.000040
exp;375;395;0.000040;0.000040
exp;375;400;0.000040;0.000040
exp;380;5;0.000270;0.000060
exp;380;10;0.000270;0.000060
exp;380;15;0.000270;0.000060
exp;380;20;0.000270;0.000060
exp;380;25;0.000270;0.000060
exp;380;30;0.000020;0.000020
exp;380;35;0.000020;0.000020
exp;380;40;0.000020;0.000020
exp;380;45;0.000020;0.000020
exp;380;50;0.000020;0.000020
exp;380;55;0.000020;0.000020
exp;380;60;0.000020;0.000020
exp;380;65;0.000020;0.000020
exp;380;70;0.000020;0.000020
exp;380;75;0.000020;0.000020
exp;380;80;0.000020;0.000020
exp;380;85;0.000020;0.000020
exp;380;90;0.000020;0.000020
exp;380;95;0.000020;0.000020
exp;380;100;0.000020;0.000020
exp;380;105;0.000020;0.000020
exp;380;110;0.000020;0.000020
exp;380;115;0.000020;0.000020
exp;380;120;0.000020;0.000020
exp;380;125;0.000020;0.000020
exp;380;130;0.000020;0.000020
exp;380;135;0.000020;0.000020
exp;380;140;0.000020;0.000020
exp;380;145;0.000020;0.000020
exp;380;150;0.000020;0.000020
exp;380;155;0.000020;0.000020
exp;380;160;0.000020;0.000020
exp;380;165;0.000020;0.000020
exp;380;170;0.000020;0.000020
exp;380;175;0.000020;0.000020
exp;380;180;0.000020;0.000020
exp;380;185;0.000020;0.000020
exp;380;190;0.000020;0.000020
exp;380;195;0.000020;0.000020
exp;380;200;0.000020;0.000020
exp;380;205;0.000020;0.000020
exp;380;210;0.000020;0.000020
exp;380;215;0.000020;0.000020
exp;380;220;0.000020;0.000020
exp;380;225;0.000020;0.000020
exp;380;230;0.000020;0.000020
exp;380;235;0.000020;0.000020
exp;380;240;0.000020;0.000020
exp;380;245;0.000020;0.000020
exp;380;250;0.000020;0.000020
exp;380;255;0.000020;0.000020
exp;380;260;0.000020;0.000020
exp;380;265;0.000020;0.000020
exp;380;270;0.000020;0.000020
exp;380;275;0.000020;0.000020
exp;380;280;0.000020;0.000020
exp;380;285;0.000020;0.000020
exp;380;290;0.000020;0.000020
exp;380;295;0.000020;0.000020
exp;380;300;0.000020;0.000020
exp;380;305;0.000020;0.000020
exp;380;310;0.000020;0.000020
exp;380;315;0.000020;0.000020
exp;380;320;0.000020;0.000020
exp;380;325;0.000020;0.000020
exp;380;330;0.000020;0.000020
exp;380;335;0.000020;0.000020
exp;380;340;0.000020;0.000020
exp;380;345;0.000020;0.000020
exp;380;350;0.000020;0.000020
exp;380;355;0.000020;0.000020
exp;380;360;0.000020;0.000020
exp;380;365;0.000020;0.000020
exp;380;370;0.000020;0.000020
exp;380;375;0.000020;0.000020
exp;380;380;0.000020;0.000020
exp;380;385;0.000020;0.000020
exp;380;390;0.000020;0.000020
exp;380;395;0.000020;0.000020
exp;380;400;0.000020;0.000020
exp;385;5;0.000270;0.000060
exp;385;10;0.000270;0.000060
exp;385;15;0.000270;0.000060
exp;385;20;0.000270;0.000060
exp;385;25;0.000020;0.000020
exp;385;30;0.000020;0.000020
exp;385;35;0.000020;0.000020
exp;385;40;0.000020;0.000020
exp;385;45;0.000020;0.000020
exp;385;50;0.000020;0.000020
exp;385;55;0.000020;0.000020
exp;385;60;0.000020;0.000020
exp;385;65;0.000020;0.000020
exp;385;70;0.000020;0.000020
exp;385;75;0.000020;0.000020
exp;385;80;0.000020;0.000020
exp;385;85;0.000020;0.000020
exp;385;90;0.000020;0.000020
exp;385;95;0.000020;0.000020
exp;385;100;0.000020;0.000020
exp;385;105;0.000020;0.000020
exp;385;110;0.000020;0.000020
exp;385;115;0.000020;0.000020
exp;385;120;0.000020;0.000020
exp;385;125;0.000020;0.000020
exp;385;130;0.000020;0.000020
exp;385;135;0.000020;0.000020
exp;385;140;0.000020;0.000020
exp;385;145;0.000020;0.000020
exp;385;150;0.000020;0.000020
exp;385;155;0.000020;0.000020
exp;385;160;0.000020;0.000020
exp;385;165;0.000020;0.000020
exp;385;170;0.000020;0.000020
exp;385;175;0.000020;0.000020
exp;385;180;0.000020;0.000020
exp;385;185;0.000020;0.000020
exp;385;190;0.000020;0.000020
exp;385;195;0.000020;0.000020
exp;385;200;0.000020;0.000020
exp;385;205;0.000020;0.000020
exp;385;210;0.000020;0.000020
exp;385;215;0.000020;0.000020
exp;385;220;0.000020;0.000020
exp;385;225;0.000020;0.000020
exp;385;230;0.000020;0.000020
exp;385;235;0.000020;0.000020
exp;385;240;0.000020;0.000020
exp;385;245;0.000020;0.000020
exp;385;250;0.000020;0.000020
exp;385;255;0.000020;0.000020
exp;385;260;0.000020;0.000020
exp;385;265;0.000020;0.000020
exp;385;270;0.000020;0.000020
exp;385;275;0.000020;0.000020
exp;385;280;0.000020;0.000020
exp;385;285;0.000020;0.000020
exp;385;290;0.000020;0.000020
exp;385;295;0.000020;0.000020
exp;385;300;0.000020;0.000020
exp;385;305;0.000020;0.000020
exp;385;310;0.000020;0.000020
exp;385;315;0.000020;0.000020
exp;385;320;0.000020;0.000020
exp;385;325;0.000020;0.000020
exp;385;330;0.000020;0.000020
exp;385;335;0.000020;0.000020
exp;385;340;0.000020;0.000020
exp;385;345;0.000020;0.000020
exp;385;350;0.000020;0.000020
exp;385;355;0.000020;0.000020
exp;385;360;0.000020;0.000020
exp;385;365;0.000020;0.000020
exp;385;370;0.000020;0.000020
exp;385;375;0.000020;0.000020
exp;385;380;0.000020;0.000020
exp;385;385;0.000020;0.000020
exp;385;390;0.000020;0.000020
exp;385;395;0.000020;0.000020
exp;385;400;0.000020;0.000020
exp;390;5;0.000270;0.000060
exp;390;10;0.000270;0.000060
exp;390;15;0.000270;0.000060
exp;390;20;0.000020;0.000020
exp;390;25;0.000020;0.000020
exp;390;30;0.000020;0.000020
exp;390;35;0.000020;0.000020
exp;390;40;0.000020;0.000020
exp;390;45;0.000020;0.000020
exp;390;50;0.000020;0.000020
exp;390;55;0.000020;0.000020
exp;390;60;0.000020;0.000020
exp;390;65;0.000020;0.000020
exp;390;70;0.000020;0.000020
exp;390;75;0.000020;0.000020
exp;390;80;0.000020;0.000020
exp;390;85;0.000020;0.000020
exp;390;90;0.000020;0.000020
exp;390;95;0.000020;0.000020
exp;390;100;0.000020;0.000020
exp;390;105;0.000020;0.000020
exp;390;110;0.000020;0.000020
exp;390;115;0.000020;0.000020
exp;390;120;0.000020;0.000020
exp;390;125;0.000020;0.000020
exp;390;130;0.000020;0.000020
exp;390;135;0.000020;0.000020
exp;390;140;0.000020;0.000020
exp;390;145;0.000020;0.000020
exp;390;150;0.000020;0.000020
exp;390;155;0.000020;0.000020
exp;390;160;0.000020;0.000020
exp;390;165;0.000020;0.000020
exp;390;170;0.000020;0.000020
exp;390;175;0.000020;0.000020
exp;390;180;0.000020;0.000020
exp;390;185;0.000020;0.000020
exp;390;190;0.000020;0.000020
exp;390;195;0.000020;0.000020
exp;390;200;0.000020;0.000020
exp;390;205;0.000020;0.000020
exp;390;210;0.000020;0.000020
exp;390;215;0.000020;0.000020
exp;390;220;0.000020;0.000020
exp;390;225;0.000020;0.000020
exp;390;230;0.000020;0.000020
exp;390;235;0.000020;0.000020
exp;390;240;0.000020;0.000020
exp;390;245;0.000020;0.000020
exp;390;250;0.000020;0.000020
exp;390;255;0.000020;0.000020
exp;390;260;0.000020;0.000020
exp;390;265;0.000020;0.000020
exp;390;270;0.000020;0.000020
exp;390;275;0.000020;0.000020
exp;390;280;0.000020;0.000020
exp;390;285;0.000020;0.000020
exp;390;290;0.000020;0.000020
exp;390;295;0.000020;0.000020
exp;390;300;0.000020;0.000020
exp;390;305;0.000020;0.000020
exp;390;310;0.000020;0.000020
exp;390;315;0.000020;0.000020
exp;390;320;0.000020;0.000020
exp;390;325;0.000020;0.000020
exp;390;330;0.000020;0.000020
exp;390;335;0.000020;0.000020
exp;390;340;0.000020;0.000020
exp;390;345;0.000020;0.000020
exp;390;350;0.000020;0.000020
exp;390;355;0.000020;0.000020
exp;390;360;0.000020;0.000020
exp;390;365;0.000020;0.000020
exp;390;370;0.000020;0.000020
exp;390;375;0.000020;0.000020
exp;390;380;0.000020;0.000020
exp;390;385;0.000020;0.000020
exp;390;390;0.000020;0.000020
exp;390;395;0.000020;0.000020
exp;390;400;0.000020;0.000020
exp;395;5;0.000270;0.000060
exp;395;10;0.000270;0.000060
exp;395;15;0.000020;0.000020
exp;395;20;0.000020;0.000020
exp;395;25;0.000020;0.000020
exp;395;30;0.000020;0.000020
exp;395;35;0.000020;0.000020
exp;395;40;0.000020;0.000020
exp;395;45;0.000020;0.000020
exp;395;50;0.000020;0.000020
exp;395;55;0.000020;0.000020
exp;395;60;0.000020;0.000020
exp;395;65;0.000020;0.000020
exp;395;70;0.000020;0.000020
exp;395;75;0.000020;0.000020
exp;395;80;0.000020;0.000020
exp;395;85;0.000020;0.000020
exp;395;90;0.000020;0.000020
exp;395;95;0.000020;0.000020
exp;395;100;0.000020;0.000020
exp;395;105;0.000020;0.000020
exp;395;110;0.000020;0.000020
exp;395;115;0.000020;0.000020
exp;395;120;0.000020;0.000020
exp;395;125;0.000020;0.000020
exp;395;130;0.000020;0.000020
exp;395;135;0.000020;0.000020
exp;395;140;0.000020;0.000020
exp;395;145;0.000020;0.000020
exp;395;150;0.000020;0.000020
exp;395;155;0.000020;0.000020
exp;395;160;0.000020;0.000020
exp;395;165;0.000020;0.000020
exp;395;170;0.000020;0.000020
exp;395;175;0.000020;0.000020
exp;395;180;0.000020;0.000020
exp;395;185;0.000020;0.000020
exp;395;190;0.000020;0.000020
exp;395;195;0.000020;0.000020
exp;395;200;0.000020;0.000020
exp;395;205;0.000020;0.000020
exp;395;210;0.000020;0.000020
exp;395;215;0.000020;0.000020
exp;395;220;0.000020;0.000020
exp;395;225;0.000020;0.000020
exp;395;230;0.000020;0.000020
exp;395;235;0.000020;0.000020
exp;395;240;0.000020;0.000020
exp;395;245;0.000020;0.000020
exp;395;250;0.000020;0.000020
exp;395;255;0.000020;0.000020
exp;395;260;0.000020;0.000020
exp;395;265;0.000020;0.000020
exp;395;270;0.000020;0.000020
exp;395;275;0.000020;0.000020
exp;395;280;0.000020;0.000020
exp;395;285;0.000020;0.000020
exp;395;290;0.000020;0.000020
exp;395;295;0.000020;0.000020
exp;395;300;0.000020;0.000020
exp;395;305;0.000020;0.000020
exp;395;310;0.000020;0.000020
exp;395;315;0.000020;0.000020
exp;395;320;0.000020;0.000020
exp;395;325;0.000020;0.000020
exp;395;330;0.000020;0.000020
exp;395;335;0.000020;0.000020
exp;395;340;0.000020;0.000020
exp;395;345;0.000020;0.000020
exp;395;350;0.000020;0.000020
exp;395;355;0.000020;0.000020
exp;395;360;0.000020;0.000020
exp;395;365;0.000020;0.000020
exp;395;370;0.000020;0.000020
exp;395;375;0.000020;0.000020
exp;395;380;0.000020;0.000020
exp;395;385;0.000020;0.000020
exp;395;390;0.000020;0.000020
exp;395;395;0.000020;0.000020
exp;395;400;0.000020;0.000020
exp;400;5;0.000270;0.000060
exp;400;10;0.000020;0.000020
exp;400;15;0.000020;0.000020
exp;400;20;0.000020;0.000020
exp;400;25;0.000020;0.000020
exp;400;30;0.000020;0.000020
exp;400;35;0.000020;0.000020
exp;400;40;0.000020;0.000020
exp;400;45;0.000020;0.000020
exp;400;50;0.000020;0.000020
exp;400;55;0.000020;0.000020
exp;400;60;0.000020;0.000020
exp;400;65;0.000020;0.000020
exp;400;70;0.000020;0.000020
exp;400;75;0.000020;0.000020
exp;400;80;0.000020;0.000020
exp;400;85;0.000020;0.000020
exp;400;90;0.000020;0.000020
exp;400;95;0.000020;0.000020
exp;400;100;0.000020;0.000020
exp;400;105;0.000020;0.000020
exp;400;110;0.000020;0.000020
exp;400;115;0.000020;0.000020
exp;400;120;0.000020;0.000020
exp;400;125;0.000020;0.000020
exp;400;130;0.000020;0.000020
exp;400;135;0.000020;0.000020
exp;400;140;0.000020;0.000020
exp;400;145;0.000020;0.000020
exp;400;150;0.000020;0.000020
exp;400;155;0.000020;0.000020
exp;400;160;0.000020;0.000020
exp;400;165;0.000020;0.000020
exp;400;170;0.000020;0.000020
exp;400;175;0.000020;0.000020
exp;400;180;0.000020;0.000020
exp;400;185;0.000020;0.000020
exp;400;190;0.000020;0.000020
exp;400;195;0.000020;0.000020
exp;400;200;0.000020;0.000020
exp;400;205;0.000020;0.000020
exp;400;210;0.000020;0.000020
exp;400;215;0.000020;0.000020
exp;400;220;0.000020;0.000020
exp;400;225;0.000020;0.000020
exp;400;230;0.000020;0.000020
exp;400;235;0.000020;0.000020
exp;400;240;0.000020;0.000020
exp;400;245;0.000020;0.000020
exp;400;250;0.000020;0.000020
exp;400;255;0.000020;0.000020
exp;400;260;0.000020;0.000020
exp;400;265;0.000020;0.000020
exp;400;270;0.000020;0.000020
exp;400;275;0.000020;0.000020
exp;400;280;0.000020;0.000020
exp;400;285;0.000020;0.000020
exp;400;290;0.000020;0.000020
exp;400;295;0.000020;0.000020
exp;400;300;0.000020;0.000020
exp;400;305;0.000020;0.000020
exp;400;310;0.000020;0.000020
exp;400;315;0.000020;0.000020
exp;400;320;0.000020;0.000020
exp;400;325;0.000020;0.000020
exp;400;330;0.000020;0.000020
exp;400;335;0.000020;0.000020
exp;400;340;0.000020;0.000020
exp;400;345;0.000020;0.000020
exp;400;350;0.000020;0.000020
exp;400;355;0.000020;0.000020
